sex,age,priors_count,race,c_charge_degree,query_id
Female,18.00037613276763,37.999935771355744,Caucasian,F,8bb856fc-ee62-4b75-80e0-b3e655ba2407
Female,20.47399107709579,37.999935771355744,Caucasian,F,8bb856fc-ee62-4b75-80e0-b3e655ba2407
Female,18.000398990507026,37.99999642561388,Caucasian,F,8bb856fc-ee62-4b75-80e0-b3e655ba2407
Female,41.00005611862841,37.99995817882344,Caucasian,F,8bb856fc-ee62-4b75-80e0-b3e655ba2407
Female,18.000117711765274,37.999951792776486,Caucasian,F,8bb856fc-ee62-4b75-80e0-b3e655ba2407
Female,18.0001796148121,37.999943696944186,Caucasian,F,69b9d987-3eba-40e0-9a35-761dce571fa9
Female,18.00000599415338,37.999927601917435,Caucasian,F,69b9d987-3eba-40e0-9a35-761dce571fa9
Female,18.000352329433245,37.99997440159108,Caucasian,F,69b9d987-3eba-40e0-9a35-761dce571fa9
Female,18.000317544907308,37.999965831524335,Caucasian,F,abdd9358-c186-4f94-ba45-b24d735915ce
Female,18.00044996360281,37.99986296763717,Caucasian,F,abdd9358-c186-4f94-ba45-b24d735915ce
Female,18.00011422291241,37.99998196816162,Caucasian,F,abdd9358-c186-4f94-ba45-b24d735915ce
Female,24.121274287556773,37.985769328840355,Caucasian,F,abdd9358-c186-4f94-ba45-b24d735915ce
Female,18.000272918559915,37.99998808418257,Caucasian,F,8e4a2c96-d859-4c1e-b25d-fd15695f9bb5
Female,18.0001817731918,37.99998846204754,Caucasian,F,8e4a2c96-d859-4c1e-b25d-fd15695f9bb5
Female,18.000032775335477,37.999999108385374,Caucasian,F,8e4a2c96-d859-4c1e-b25d-fd15695f9bb5
Female,18.00006736212925,37.99992241575477,Caucasian,F,954ed604-430a-4a17-917c-90321d1393cd
Female,40.99999999992971,37.999989530655874,Caucasian,F,954ed604-430a-4a17-917c-90321d1393cd
Female,18.000056669315804,37.99993588075411,Caucasian,F,954ed604-430a-4a17-917c-90321d1393cd
Female,18.000056669315804,37.50639281543873,Caucasian,F,954ed604-430a-4a17-917c-90321d1393cd
Female,18.00028993561508,37.99998892302245,Caucasian,F,954ed604-430a-4a17-917c-90321d1393cd
Female,18.500247140686096,37.99998892285816,Caucasian,F,954ed604-430a-4a17-917c-90321d1393cd
Female,18.000280513946358,37.99999972652386,Caucasian,F,72b7e5d1-41cc-4f2a-abe3-735af3dfb008
Female,18.00004531983222,37.99995110150907,Caucasian,F,72b7e5d1-41cc-4f2a-abe3-735af3dfb008
Female,18.000197781414368,37.999975813062115,Caucasian,F,72b7e5d1-41cc-4f2a-abe3-735af3dfb008
Female,18.000070124822393,37.99993147009245,Caucasian,F,1f21371d-85fc-481e-bbfa-9285f9a0ffdc
Female,18.000560600834387,37.99999674048323,Caucasian,F,1f21371d-85fc-481e-bbfa-9285f9a0ffdc
Female,41.000000000009415,37.99998826138663,Caucasian,F,1f21371d-85fc-481e-bbfa-9285f9a0ffdc
Female,18.000453993901928,37.99999949478903,Caucasian,F,1f21371d-85fc-481e-bbfa-9285f9a0ffdc
Female,22.669937434188743,37.99999949478903,Caucasian,F,1f21371d-85fc-481e-bbfa-9285f9a0ffdc
Female,18.000552175980708,37.99999891969862,Caucasian,F,aa537546-9a22-431e-8267-649e4943ec91
Female,18.000104436907943,37.999943353349416,Caucasian,F,aa537546-9a22-431e-8267-649e4943ec91
Female,18.000019104081705,37.999964738768654,Caucasian,F,aa537546-9a22-431e-8267-649e4943ec91
