query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal
9211c618-8a8d-4004-a3d8-7bb15567d2b3,0,0.03,3.4921555519104004,0.4714062511920929,0.0416666679084301,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,1,0.03,3.4921555519104004,0.9428472518920898,0.0833333358168602,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,2,0.03,3.4889392852783203,0.4881136417388916,0.0416666679084301,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,3,0.03,2.860657215118408,0.014965628273785114,1.6666666935449825e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,4,0.03,3.1851556301116943,0.9601084589958191,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,5,0.03,3.4921555519104004,0.9428096413612366,1.2500001034254637e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,6,0.03,3.490910530090332,0.9465227127075195,1.2500001034254637e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,7,0.03,3.192938804626465,1.41423499584198,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,8,0.03,2.476470947265625,0.07625877112150192,1.999999943436137e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,9,0.03,2.862717390060425,2.7820090053864988e-06,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,10,0.03,2.8598010540008545,0.021298617124557495,1.6666666935449825e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,11,0.03,2.4890060424804688,0.47140470147132874,0.0555555559694767,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,12,0.03,2.4827802181243896,0.015376447699964046,1.999999943436137e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,13,0.03,3.192978858947754,4.609900133800693e-05,1.4285713723083404e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,14,0.03,3.1893486976623535,0.02306729555130005,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,15,0.03,3.189103841781616,0.023769760504364967,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,16,0.03,2.8593692779541016,0.5021951794624329,0.0476190485060215,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,17,0.03,3.1929848194122314,0.4719853401184082,0.0476190485060215,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,18,0.03,3.1876022815704346,0.49525895714759827,0.0476190485060215,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,19,0.03,2.8607585430145264,1.4142814874649048,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,20,0.03,3.1929843425750732,1.9152942059008637e-06,1.4285713723083404e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,21,0.03,3.188950300216675,0.02394404448568821,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,22,0.03,2.8627169132232666,0.4714065492153168,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,23,0.03,2.8582170009613037,0.4841352701187134,0.0476190485060215,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,24,0.03,3.1929845809936523,1.9985852759418776e-06,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,25,0.03,3.1929702758789062,0.00011404667020542547,1.4285713723083404e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,26,0.03,3.1879942417144775,0.030615605413913727,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,27,0.03,2.862717390060425,0.47140541672706604,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,28,0.03,2.862717390060425,3.5081633541267365e-05,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,29,0.03,2.862717390060425,3.506303619360551e-05,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,30,0.03,2.8607866764068604,0.009227714501321316,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,31,0.03,2.4845008850097656,0.015049618668854237,1.999999943436137e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,32,0.03,2.0309226512908936,0.08252295106649399,2.4999999848063226e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,33,0.03,2.862717390060425,0.9428091049194336,0.0476190485060215,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,34,0.03,2.8609561920166016,0.9441003799438477,0.0555555559694767,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,35,0.03,2.039720296859741,0.1215275302529335,0.25,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,36,0.03,2.0479354858398438,0.48615121841430664,0.06666667014360428,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,37,0.03,2.0479347705841064,0.4861510992050171,0.06666667014360428,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,38,0.03,3.1929848194122314,1.0265425771649461e-05,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,39,0.03,2.8619582653045654,0.47432196140289307,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,40,0.03,2.4890058040618896,0.025318896397948265,1.999999943436137e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,41,0.03,3.1832094192504883,1.4148246049880981,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,42,0.03,2.8627166748046875,5.02876036989619e-06,1.6666666935449825e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,43,0.03,2.8626809120178223,0.00026189364143647254,1.6666666935449825e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,44,0.03,2.488264322280884,1.414221167564392,1.999999943436137e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,45,0.03,2.0475823879241943,1.4144015312194824,0.06666667014360428,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,46,0.03,3.4921553134918213,0.471408486366272,0.0416666679084301,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,47,0.03,3.488288164138794,0.4839549958705902,1.2500001034254637e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,48,0.03,3.1929843425750732,0.005997884552925825,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,49,0.03,2.8627169132232666,4.026194801554084e-05,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,50,0.03,3.1929848194122314,8.972758223535493e-06,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,51,0.03,3.1929848194122314,8.931828233471606e-06,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,52,0.03,2.862717390060425,2.7192820652999217e-06,1.6666666935449825e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,53,0.03,2.4890060424804688,0.47140470147132874,0.0555555559694767,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,54,0.03,2.8617379665374756,0.47413840889930725,0.0476190485060215,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,55,0.03,2.862717390060425,1.684383641986642e-05,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,56,0.03,2.862717390060425,4.121843448956497e-05,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,57,0.03,2.488990306854248,0.0010532105807214975,1.999999943436137e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,58,0.03,2.486440420150757,0.011713963001966476,1.999999943436137e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,59,0.03,2.8564937114715576,0.1572561115026474,0.1666666716337204,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,60,0.03,3.1929848194122314,1.0312877520846087e-06,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,61,0.03,3.1909639835357666,0.016165295615792274,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,62,0.03,2.8622498512268066,0.4734361171722412,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,63,0.03,2.852105140686035,0.5274194478988647,1.6666666935449825e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,64,0.03,3.1929848194122314,9.013238013722003e-06,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,65,0.03,3.1918234825134277,0.012074674479663372,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,66,0.03,2.862717390060425,2.8062484034308e-06,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,67,0.03,2.853606700897217,0.47445330023765564,1.6666666935449825e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,68,0.03,2.856267213821411,0.1855660229921341,0.1666666716337204,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,69,0.03,3.1929848194122314,1.4142135381698608,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,70,0.03,3.1929848194122314,1.4142135381698608,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,71,0.03,2.8627161979675293,0.05700674653053284,0.0555555559694767,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,72,0.03,2.489001989364624,0.47141793370246887,1.999999943436137e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,73,0.03,2.483508825302124,0.4844402074813843,1.999999943436137e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,74,0.03,2.4890058040618896,0.9428096413612366,1.999999943436137e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,75,0.03,2.4761252403259277,0.5493336319923401,0.13333334028720856,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,76,0.03,3.4921531677246094,0.47141730785369873,0.0416666679084301,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,77,0.03,3.1928911209106445,0.0007056462927721441,1.4285713723083404e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,78,0.03,3.4921531677246094,1.6094757318496704,0.0416666679084301,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,79,0.03,2.862248659133911,1.414216160774231,1.6666666935449825e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,80,0.03,3.492154121398926,1.893920671136584e-05,1.2500001034254637e-09,True
9211c618-8a8d-4004-a3d8-7bb15567d2b3,81,0.03,3.19061541557312,0.4843527376651764,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,82,0.03,3.188981294631958,0.49369195103645325,1.4285713723083404e-09,False
9211c618-8a8d-4004-a3d8-7bb15567d2b3,83,0.03,3.1892409324645996,1.4157527685165405,0.0833333358168602,False
