query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal
a218132f-5a79-4e2f-993e-d849ea3a0e8f,0,0.03,1.7983636856079102,0.6381393074989319,0.31684982776641846,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,1,0.03,1.800870418548584,0.6432563662528992,0.31684982776641846,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,2,0.03,1.786810278892517,0.649633526802063,0.3498168885707855,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,3,0.03,1.7736499309539795,0.6207760572433472,0.33838382363319397,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,4,0.03,1.407633662223816,0.4311697483062744,0.4960317611694336,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,5,0.03,1.8324875831604004,0.3743087947368622,0.2857808768749237,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,6,0.03,1.7389193773269653,0.3475934565067291,0.36818182468414307,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,7,0.03,1.4505187273025513,0.429455041885376,0.2726190388202667,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,8,0.03,1.3810620307922363,0.43006959557533264,0.5079365372657776,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,9,0.03,1.345231056213379,0.4484061300754547,0.5181818604469299,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,10,0.03,1.7616236209869385,0.5803518891334534,0.3908313810825348,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,11,0.03,1.8504605293273926,0.8068111538887024,0.42820513248443604,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,12,0.03,1.783630609512329,0.885422945022583,0.5555555820465088,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,13,0.03,1.8304802179336548,0.9820379614830017,0.5055555701255798,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,14,0.03,1.5688427686691284,0.7526447176933289,0.4708994925022125,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,15,0.03,1.7818589210510254,0.32513192296028137,0.31515154242515564,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,16,0.03,1.7818423509597778,0.3249656856060028,0.31515154242515564,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,17,0.03,1.717987060546875,0.2847892940044403,0.3459596335887909,False
a218132f-5a79-4e2f-993e-d849ea3a0e8f,18,0.03,1.7639702558517456,0.30679240822792053,0.34259259700775146,False
