selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
min_proximity,e2435e89-c81c-448c-a671-c441ecac249f,0.03,232,1.9985556602478027,0.7039338946342468,0.32341268658638
min_geo,e2435e89-c81c-448c-a671-c441ecac249f,0.03,1,2.9090464115142822,0.07021187990903854,0.06060606241226196
weighted_sum_equal,e2435e89-c81c-448c-a671-c441ecac249f,0.03,59,2.1627376079559326,0.1513696312904358,0.14814814925193787
weighted_sum_prox_heavy,e2435e89-c81c-448c-a671-c441ecac249f,0.03,179,2.1235320568084717,0.19204699993133545,0.16203702986240387
pareto_knee,e2435e89-c81c-448c-a671-c441ecac249f,0.03,59,2.1627376079559326,0.1513696312904358,0.14814814925193787
pareto_lex,e2435e89-c81c-448c-a671-c441ecac249f,0.03,1,2.9090464115142822,0.07021187990903854,0.06060606241226196
random,e2435e89-c81c-448c-a671-c441ecac249f,0.03,163,2.8776445388793945,0.21654671430587769,0.14814814925193787
min_proximity,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,219,1.6734076738357544,0.38642418384552,0.095238097012043
min_geo,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,222,2.9570698738098145,0.05365076661109924,0.0416666679084301
weighted_sum_equal,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,219,1.6734076738357544,0.38642418384552,0.095238097012043
weighted_sum_prox_heavy,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,219,1.6734076738357544,0.38642418384552,0.095238097012043
pareto_knee,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,219,1.6734076738357544,0.38642418384552,0.095238097012043
pareto_lex,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,222,2.9570698738098145,0.05365076661109924,0.0416666679084301
random,51ad691b-e2bc-4945-85c2-eb43c753002a,0.03,28,2.873687982559204,0.17516875267028809,0.21481482684612274
min_proximity,742f51c5-196a-49db-843b-47d0ac6912b7,0.03,119,1.3653931617736816,1.1501855850219727,0.2777777910232544
min_geo,742f51c5-196a-49db-843b-47d0ac6912b7,0.03,49,2.885298490524292,0.05317525193095207,1.1111112030448567e-09
weighted_sum_equal,742f51c5-196a-49db-843b-47d0ac6912b7,0.03,107,2.556023597717285,0.0996590256690979,0.03333333507180214
