query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,0,0.03,1.5297966003417969,0.06666983664035797,4.999999969612645e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,1,0.03,2.8794610500335693,0.6928218007087708,0.1587301641702652,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,2,0.03,1.5021897554397583,0.06603621691465378,0.1111111119389534,True
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,3,0.03,2.0615527629852295,0.061546579003334045,3.3333329430007552e-09,True
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,4,0.03,2.0682790279388428,0.17005465924739838,0.25,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,5,0.03,1.5634719133377075,1.0173836946487427,0.3333333432674408,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,6,0.03,1.5648926496505737,1.4188116788864136,0.2777777910232544,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,7,0.03,0.8333333134651184,1.1654118299484253,0.5,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,8,0.03,0.75,0.9704867005348206,0.3333333432674408,True
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,9,0.03,2.488250255584717,0.14187507331371307,0.20000000298023224,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,10,0.03,2.047288179397583,0.11571172624826431,0.0833333358168602,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,11,0.03,2.505549430847168,0.14522604644298553,0.18888889253139496,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,12,0.03,1.5297966003417969,0.06653507798910141,4.999999969612645e-09,True
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,13,0.03,1.5297966003417969,0.07165918499231339,4.999999969612645e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,14,0.03,2.0833332538604736,0.07905051112174988,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,15,0.03,2.0833332538604736,0.08032486587762833,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,16,0.03,2.484675168991089,0.062535859644413,2.4999999848063226e-09,True
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,17,0.03,1.5355961322784424,0.1257524937391281,0.1944444626569748,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,18,0.03,2.065977096557617,0.9824585914611816,0.25,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,19,0.03,2.5036497116088867,1.4181522130966187,0.13333334028720856,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,20,0.03,2.484675168991089,0.06984398514032364,2.4999999848063226e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,21,0.03,2.0615527629852295,0.06195064261555672,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,22,0.03,2.0615527629852295,0.06657689809799194,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,23,0.03,2.0615527629852295,0.06423766911029816,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,24,0.03,2.1213202476501465,1.4725942611694336,0.0833333358168602,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,25,0.03,2.0833332538604736,0.06185200437903404,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,26,0.03,2.0833332538604736,0.06773827224969864,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,27,0.03,3.2015621662139893,1.612240195274353,0.2222222238779068,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,28,0.03,2.5,0.07933762669563293,2.4999999848063226e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,29,0.03,2.5,0.5210918188095093,0.0833333358168602,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,30,0.03,2.4924607276916504,0.3416416645050049,0.20000000298023224,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,31,0.03,2.4902586936950684,0.15729673206806183,0.24444444477558136,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,32,0.03,2.5,0.525929868221283,0.0833333358168602,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,33,0.03,2.517990827560425,0.9707865118980408,0.1666666716337204,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,34,0.03,2.103238344192505,0.41978955268859863,0.13333334028720856,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,35,0.03,2.858952760696411,0.5237235426902771,1.999999943436137e-09,True
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,36,0.03,1.5634719133377075,0.08237326145172119,4.999999969612645e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,37,0.03,2.5408918857574463,1.4205389022827148,0.43333330750465393,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,38,0.03,2.485569477081299,0.0943809449672699,2.4999999848063226e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,39,0.03,2.485569477081299,0.08737081289291382,2.4999999848063226e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,40,0.03,2.0508129596710205,0.1281445473432541,0.21666665375232697,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,41,0.03,2.0626304149627686,0.07958441227674484,0.0833333358168602,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,42,0.03,2.0833332538604736,0.07181128859519958,3.3333329430007552e-09,False
9ce91a96-8cf3-4fe7-b809-e6f4b9e63a39,43,0.03,2.4859979152679443,0.07651463896036148,2.4999999848063226e-09,False
79dfd425-f788-4528-9136-c05c1330c62e,0,0.03,0.5833333134651184,0.04920044541358948,9.99999993922529e-09,True
79dfd425-f788-4528-9136-c05c1330c62e,1,0.03,1.5297966003417969,0.052548881620168686,4.999999969612645e-09,False
79dfd425-f788-4528-9136-c05c1330c62e,2,0.03,1.5297966003417969,0.051722437143325806,4.999999969612645e-09,True
79dfd425-f788-4528-9136-c05c1330c62e,3,0.03,1.5297966003417969,0.05476187542080879,4.999999969612645e-09,False
79dfd425-f788-4528-9136-c05c1330c62e,4,0.03,1.5297966003417969,0.05424322560429573,4.999999969612645e-09,False
