query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal
d8a31397-7373-4667-a86f-9a2f0ea8dfda,0,0.03,1.4142135381698608,0.5050539374351501,0.3333333432674408,False
d8a31397-7373-4667-a86f-9a2f0ea8dfda,1,0.03,2.4494898319244385,1.6113420724868774,0.46666666865348816,False
d8a31397-7373-4667-a86f-9a2f0ea8dfda,2,0.03,2.0,1.6102237701416016,0.6111111640930176,False
d8a31397-7373-4667-a86f-9a2f0ea8dfda,3,0.03,2.0,0.9592615962028503,0.2222222238779068,False
d8a31397-7373-4667-a86f-9a2f0ea8dfda,4,0.03,1.4142135381698608,0.04777507856488228,0.1666666716337204,True
d8a31397-7373-4667-a86f-9a2f0ea8dfda,5,0.03,2.4494898319244385,1.8053759336471558,0.5833333730697632,False
d8a31397-7373-4667-a86f-9a2f0ea8dfda,6,0.03,2.0,1.154459834098816,0.3888889253139496,False
d8a31397-7373-4667-a86f-9a2f0ea8dfda,7,0.03,2.0,0.9577467441558838,0.3888889253139496,False
d8a31397-7373-4667-a86f-9a2f0ea8dfda,8,0.03,2.0,1.6102237701416016,0.3888889253139496,False
3c61b51c-57a3-4d9b-b654-f1e3576a94df,0,0.03,1.4142135381698608,0.04606947302818298,9.99999993922529e-09,True
3c61b51c-57a3-4d9b-b654-f1e3576a94df,1,0.03,2.0,0.9618027210235596,0.3333333432674408,False
3c61b51c-57a3-4d9b-b654-f1e3576a94df,2,0.03,2.0,0.9570161700248718,0.3333333432674408,False
3c61b51c-57a3-4d9b-b654-f1e3576a94df,3,0.03,2.4494898319244385,1.415056824684143,0.2222222238779068,False
3c61b51c-57a3-4d9b-b654-f1e3576a94df,4,0.03,2.0499260425567627,1.135759949684143,0.5555555820465088,False
3c61b51c-57a3-4d9b-b654-f1e3576a94df,5,0.03,2.4494898319244385,1.6101847887039185,0.3333333432674408,False
30eb75a4-a9fd-4b7b-9aec-af379619000e,0,0.03,1.4142135381698608,0.49752798676490784,0.3888889253139496,False
30eb75a4-a9fd-4b7b-9aec-af379619000e,1,0.03,1.4142135381698608,0.05105866864323616,0.1666666716337204,True
30eb75a4-a9fd-4b7b-9aec-af379619000e,2,0.03,2.0,0.13092802464962006,0.1111111119389534,True
30eb75a4-a9fd-4b7b-9aec-af379619000e,3,0.03,2.0,0.9687280058860779,0.3888889253139496,False
30eb75a4-a9fd-4b7b-9aec-af379619000e,4,0.03,2.0,0.5085378885269165,0.2777777910232544,False
30eb75a4-a9fd-4b7b-9aec-af379619000e,5,0.03,2.0,1.415251612663269,0.3888889253139496,False
30eb75a4-a9fd-4b7b-9aec-af379619000e,6,0.03,2.0,1.4151973724365234,0.5000000596046448,False
30eb75a4-a9fd-4b7b-9aec-af379619000e,7,0.03,2.0,1.4151973724365234,0.5000000596046448,False
