selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
min_proximity,4a6adc5d-0987-4708-8201-d1c93f9d4a38,0.03,4,2.6047511100769043,1.4020456075668335,0.2222222238779068
min_geo,4a6adc5d-0987-4708-8201-d1c93f9d4a38,0.03,3,2.8730521202087402,1.0136135816574097,0.1527777761220932
weighted_sum_equal,4a6adc5d-0987-4708-8201-d1c93f9d4a38,0.03,3,2.8730521202087402,1.0136135816574097,0.1527777761220932
weighted_sum_prox_heavy,4a6adc5d-0987-4708-8201-d1c93f9d4a38,0.03,3,2.8730521202087402,1.0136135816574097,0.1527777761220932
pareto_knee,4a6adc5d-0987-4708-8201-d1c93f9d4a38,0.03,3,2.8730521202087402,1.0136135816574097,0.1527777761220932
pareto_lex,4a6adc5d-0987-4708-8201-d1c93f9d4a38,0.03,3,2.8730521202087402,1.0136135816574097,0.1527777761220932
random,4a6adc5d-0987-4708-8201-d1c93f9d4a38,0.03,0,3.624852180480957,1.637282371520996,0.37505826354026794
min_proximity,85afd389-4566-48eb-a3c5-0ca02b5ce406,0.03,3,1.9066431522369385,1.8773221969604492,0.3630952537059784
min_geo,85afd389-4566-48eb-a3c5-0ca02b5ce406,0.03,4,2.150251865386963,1.7995063066482544,0.2619047462940216
weighted_sum_equal,85afd389-4566-48eb-a3c5-0ca02b5ce406,0.03,4,2.150251865386963,1.7995063066482544,0.2619047462940216
weighted_sum_prox_heavy,85afd389-4566-48eb-a3c5-0ca02b5ce406,0.03,3,1.9066431522369385,1.8773221969604492,0.3630952537059784
pareto_knee,85afd389-4566-48eb-a3c5-0ca02b5ce406,0.03,4,2.150251865386963,1.7995063066482544,0.2619047462940216
pareto_lex,85afd389-4566-48eb-a3c5-0ca02b5ce406,0.03,4,2.150251865386963,1.7995063066482544,0.2619047462940216
random,85afd389-4566-48eb-a3c5-0ca02b5ce406,0.03,0,2.645846128463745,2.201911211013794,0.5
min_proximity,feb99767-4b22-4d5f-9cbb-3daa84e8d22c,0.03,4,2.106916904449463,0.9578110575675964,0.1666666716337204
min_geo,feb99767-4b22-4d5f-9cbb-3daa84e8d22c,0.03,3,2.459214448928833,0.1788029670715332,0.0555555559694767
weighted_sum_equal,feb99767-4b22-4d5f-9cbb-3daa84e8d22c,0.03,3,2.459214448928833,0.1788029670715332,0.0555555559694767
weighted_sum_prox_heavy,feb99767-4b22-4d5f-9cbb-3daa84e8d22c,0.03,4,2.106916904449463,0.9578110575675964,0.1666666716337204
pareto_knee,feb99767-4b22-4d5f-9cbb-3daa84e8d22c,0.03,4,2.106916904449463,0.9578110575675964,0.1666666716337204
pareto_lex,feb99767-4b22-4d5f-9cbb-3daa84e8d22c,0.03,3,2.459214448928833,0.1788029670715332,0.0555555559694767
random,feb99767-4b22-4d5f-9cbb-3daa84e8d22c,0.03,2,2.64589524269104,1.613099217414856,0.4444444477558136
min_proximity,2c72e1df-37fe-4177-b794-7ea58a0b1c9f,0.03,4,2.381934642791748,1.346788763999939,0.1309523731470108
min_geo,2c72e1df-37fe-4177-b794-7ea58a0b1c9f,0.03,3,2.8527109622955322,0.9918807148933411,0.28148147463798523
weighted_sum_equal,2c72e1df-37fe-4177-b794-7ea58a0b1c9f,0.03,4,2.381934642791748,1.346788763999939,0.1309523731470108
weighted_sum_prox_heavy,2c72e1df-37fe-4177-b794-7ea58a0b1c9f,0.03,4,2.381934642791748,1.346788763999939,0.1309523731470108
pareto_knee,2c72e1df-37fe-4177-b794-7ea58a0b1c9f,0.03,4,2.381934642791748,1.346788763999939,0.1309523731470108
pareto_lex,2c72e1df-37fe-4177-b794-7ea58a0b1c9f,0.03,3,2.8527109622955322,0.9918807148933411,0.28148147463798523
random,2c72e1df-37fe-4177-b794-7ea58a0b1c9f,0.03,1,2.8284311294555664,2.0914735794067383,0.43333330750465393
min_proximity,10ae5ffd-b128-4efa-817d-e7e19d9b0936,0.03,4,1.5036875009536743,0.8572857975959778,0.1111111119389534
min_geo,10ae5ffd-b128-4efa-817d-e7e19d9b0936,0.03,4,1.5036875009536743,0.8572857975959778,0.1111111119389534
weighted_sum_equal,10ae5ffd-b128-4efa-817d-e7e19d9b0936,0.03,4,1.5036875009536743,0.8572857975959778,0.1111111119389534
weighted_sum_prox_heavy,10ae5ffd-b128-4efa-817d-e7e19d9b0936,0.03,4,1.5036875009536743,0.8572857975959778,0.1111111119389534
pareto_knee,10ae5ffd-b128-4efa-817d-e7e19d9b0936,0.03,4,1.5036875009536743,0.8572857975959778,0.1111111119389534
pareto_lex,10ae5ffd-b128-4efa-817d-e7e19d9b0936,0.03,4,1.5036875009536743,0.8572857975959778,0.1111111119389534
random,10ae5ffd-b128-4efa-817d-e7e19d9b0936,0.03,1,2.001354932785034,1.6692237854003906,0.7460317611694336
min_proximity,4c0d3150-c0d3-4f85-8559-f384fd90965d,0.03,4,1.4689749479293823,0.7123869061470032,0.21666665375232697
min_geo,4c0d3150-c0d3-4f85-8559-f384fd90965d,0.03,4,1.4689749479293823,0.7123869061470032,0.21666665375232697
weighted_sum_equal,4c0d3150-c0d3-4f85-8559-f384fd90965d,0.03,4,1.4689749479293823,0.7123869061470032,0.21666665375232697
weighted_sum_prox_heavy,4c0d3150-c0d3-4f85-8559-f384fd90965d,0.03,4,1.4689749479293823,0.7123869061470032,0.21666665375232697
pareto_knee,4c0d3150-c0d3-4f85-8559-f384fd90965d,0.03,4,1.4689749479293823,0.7123869061470032,0.21666665375232697
pareto_lex,4c0d3150-c0d3-4f85-8559-f384fd90965d,0.03,4,1.4689749479293823,0.7123869061470032,0.21666665375232697
random,4c0d3150-c0d3-4f85-8559-f384fd90965d,0.03,1,2.450563669204712,2.2620127201080322,0.5968254208564758
min_proximity,aa354f7b-27cb-4f91-8550-05e3a8abafa6,0.03,4,2.166966199874878,2.3054215908050537,0.4583333432674408
min_geo,aa354f7b-27cb-4f91-8550-05e3a8abafa6,0.03,1,2.449765205383301,1.133557915687561,0.4761904776096344
weighted_sum_equal,aa354f7b-27cb-4f91-8550-05e3a8abafa6,0.03,1,2.449765205383301,1.133557915687561,0.4761904776096344
weighted_sum_prox_heavy,aa354f7b-27cb-4f91-8550-05e3a8abafa6,0.03,4,2.166966199874878,2.3054215908050537,0.4583333432674408
pareto_knee,aa354f7b-27cb-4f91-8550-05e3a8abafa6,0.03,1,2.449765205383301,1.133557915687561,0.4761904776096344
pareto_lex,aa354f7b-27cb-4f91-8550-05e3a8abafa6,0.03,1,2.449765205383301,1.133557915687561,0.4761904776096344
random,aa354f7b-27cb-4f91-8550-05e3a8abafa6,0.03,0,3.1798133850097656,1.5782142877578735,0.18333333730697632
min_proximity,d48209db-370b-4c11-b833-c374c978fe94,0.03,4,2.517972946166992,1.6222134828567505,0.2757936418056488
